voicebank_id,wav,alias,wav_norm,alias_norm,occurrence_index,line_index,source_oto_id,source_row_id,mel_patch_key,mel_patch_debug_key,mel_onset_anchor_ms,mel_tail_anchor_ms,mel_patch_source,language,format_type,alias_type,alias_group,row_index_in_wav,row_ratio_in_wav,file_row_count,file_cv_count,file_vc_count,file_vv_count,file_vcv_count,file_br_count,file_mono_count,file_cv_ratio,file_vc_ratio,file_vc_cv_ratio,file_cv_vc_balance,file_mean_energy,file_voiced_ratio,file_mean_syllable_dur_ms,is_head_row,is_tail_row,wav_duration_ms,base_offset,base_cons,base_cutoff_abs,base_pre,base_ovl,base_cons_gap,base_cut_gap,base_ovl_ratio,curr_phone_start_ms,curr_phone_end_ms,curr_phone_len_ms,curr_vowel_start_ms,curr_vowel_end_ms,curr_vowel_len_ms,syllable_start_ms,syllable_end_ms,syllable_len_ms,prev_phone_gap_ms,next_phone_gap_ms,expected_anchor_ms,base_offset_to_expected_ms,base_pre_to_expected_ms,base_cutoff_to_next_anchor_ms,energy_mean,energy_min,energy_max,energy_slope_pre,energy_slope_post,valley_energy,valley_dist_from_cutoff_ms,db_mean,db_min,db_silence_ratio,f0_voicing_mean,f0_voicing_near_pre,zcr_mean,spectral_flux_mean,onset_class,voicing_class,is_tense,is_diphthong,coda_type,vowel_class,mora_position,bridge_type,is_nasal_or_sonorant,prev_alias_type,next_alias_type,prev_base_pre,next_base_pre,prev_base_offset,next_base_offset,prev_base_cutoff_abs,next_base_cutoff_abs,mapping_confidence,used_alias_occurrence_mapping,used_exact_vowel_fix,used_nuclei_fallback,used_alias_based_syllables,words_vs_alias_score_margin,jump_blocked_flag,mapping_reason_code,local_peak_db,local_valley_db,mel_window_energy_mean,mel_window_silence_ratio,mel_voiced_formant_ratio,mel_silence_sparse_ratio,mel_unvoiced_diffuse_ratio,mel_breath_like_ratio,blank_span_confidence,mel_offset_candidate_ms,mel_cutoff_candidate_ms,mel_voiced_onset_ms,mel_vowel_nucleus_start_ms,mel_vowel_nucleus_end_ms,mel_voiced_onset_to_pre_ms,mel_safety_clamped,onset_patch_energy_mean,onset_patch_voiced_ratio,onset_patch_unvoiced_ratio,tail_patch_energy_mean,tail_patch_silence_ratio,syllable_blank_confidence,syllable_mel_voiced_conf,syllable_mel_silence_conf,syllable_mel_unvoiced_conf,syllable_mel_breath_conf,manual_offset,manual_cons,manual_cutoff,manual_pre,manual_ovl,delta_offset,delta_cons,delta_cutoff,delta_pre,delta_ovl,aux_vowel_start_rel,aux_vowel_end_rel,aux_next_onset_rel,label_source,sample_weight,blank_risk_score,blank_risk_flag,train_keep_default,train_skip_reason,train_quality_score,skipped_reason,__source_dataset_csv
KII_kor_CVVC,_i'i'o'i'u'i'eo.wav,i eo,iioiuieo,i eo,0,507,b1ec19082d1c3ce0,b1ec19082d1c3ce0:507,korean|cvvc|kii_kor_cvvc|iioiuieo|i eo|0|6,KII_kor_CVVC | _i'i'o'i'u'i'eo.wav | i eo | i eo | occ=0 | row=6,4986.639455782313,5200.92,mel_candidate,korean,cvvc,vv,vv,6.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.1428571428571428,0.3658685942607019,0.4896810506566604,645.0,0.0,1.0,8000.0,4875.97,277.73,5200.92,160.8,153.42,116.93,47.21999999999997,0.9541044776119402,4950.0,5830.0,880.0,4950.0,5830.0,880.0,1930.0,5830.0,3900.0,0.0,0.0,4950.0,-74.02999999999975,86.77000000000044,0.0,1.0,1.0,1.0,0.0,0.0,1.0,202.28054421768684,-24.21025196275932,-24.579592488311093,0.0,1.0,1.0,0.0289197618372554,0.0,other,unknown,0.0,0.0,none,eo,tail,vv,0.0,vv,,168.44,0.0,4970.56,0.0,5291.240000000001,0.0,0.6315384615384608,1.0,0.0,0.0,1.0,3012.597,0.0,unknown,-24.21025196275932,-24.579592488311093,1.0,0.0,0.4390243902439024,0.0,0.0,0.0,0.0,4986.639455782313,5200.92,4998.639455782313,4998.639455782313,4998.639455782313,38.1305442176872,0.0,1.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4747.944,375.0,-583.333,250.0,83.333,-128.02599999999984,97.26999999999998,130.35699999999997,89.19999999999999,-70.08699999999999,202.0559999999996,1082.0559999999996,452.97599999999966,manual,0.6445661467692306,0.0,0,0,vv_offset_outlier,75.59870000000001,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_i'yo'i'yu'i'yeo'wi.wav,i yo,iyoiyuiyeowi,i yo,0,508,b1ec19082d1c3ce0,b1ec19082d1c3ce0:508,korean|cvvc|kii_kor_cvvc|iyoiyuiyeowi|i yo|0|0,KII_kor_CVVC | _i'yo'i'yu'i'yeo'wi.wav | i yo | i yo | occ=0 | row=0,2407.09,2782.79,mel_candidate,korean,cvvc,vv,vv,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3217828335255227,0.4834271419637273,520.0,1.0,0.0,8000.0,2407.09,291.5,2782.79,173.82,162.94,117.68,84.19999999999999,0.937406512484179,2470.0,2960.0,490.0,2470.0,2960.0,490.0,1950.0,5770.0,3820.0,0.0,0.0,2470.0,-62.909999999999854,110.91000000000032,177.21000000000004,1.0,1.0,1.0,0.0,0.0,1.0,238.57231292517008,-18.018045770323777,-18.43502518747878,0.0,1.0,1.0,0.0201304224553444,0.0,other,unknown,0.0,1.0,none,yo,head,vv,0.0,,vv,0.0,171.38,0.0,3181.71,0.0,3562.82,0.6580384615384621,1.0,1.0,0.0,1.0,3323.709,0.0,unknown,-18.018045770323777,-18.43502518747878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.09,2782.79,2504.308390022676,2504.308390022676,2723.809523809524,76.60160997732464,0.0,0.9979265468982628,0.0,0.0,0.9997760261974228,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,2218.338,375.0,-583.333,250.0,83.333,-188.75199999999995,83.5,18.88100000000032,76.18,-79.607,251.6619999999998,741.6619999999998,741.6619999999998,manual,0.626369800246154,0.58,1,0,vv_offset_outlier,72.5624,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_i'yo'i'yu'i'yeo'wi.wav,i yu,iyoiyuiyeowi,i yu,0,509,b1ec19082d1c3ce0,b1ec19082d1c3ce0:509,korean|cvvc|kii_kor_cvvc|iyoiyuiyeowi|i yu|0|1,KII_kor_CVVC | _i'yo'i'yu'i'yeo'wi.wav | i yu | i yu | occ=0 | row=1,3181.71,3562.82,mel_candidate,korean,cvvc,vv,vv,1.0,0.3333333333333333,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3217828335255227,0.4834271419637273,520.0,0.0,0.0,8000.0,3181.71,296.91,3562.82,171.38,160.5,125.53000000000004,84.19999999999999,0.9365153460147042,2960.0,3510.0,550.0,2960.0,3510.0,550.0,1950.0,5770.0,3820.0,0.0,0.0,2960.0,221.71000000000004,393.09000000000015,-52.82000000000016,0.5605666873373951,0.4651339831639298,0.6337279799965971,-0.0321495013482259,-0.0783597609280745,0.4651339831639298,135.6091156462585,-27.48872496354519,-28.68416409841329,0.0,1.0,1.0,0.0116246101502693,0.0085369887428205,other,unknown,0.0,1.0,none,yu,mid,vv,0.0,vv,vv,173.82,169.36,2407.09,3914.29,2782.79,4294.31,0.4060566687337396,1.0,1.0,0.0,1.0,3247.829,0.0,unknown,-27.48872496354519,-28.68416409841329,0.5605666873373951,0.0,0.0,0.0,0.0,0.0,0.0,3181.71,3562.82,3277.551020408164,3277.551020408164,3497.052154195012,75.53897959183678,0.0,0.5602736099815415,0.0,0.0,0.6154058748713073,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,3225.962,375.0,-583.333,250.0,83.333,44.25199999999995,78.08999999999997,246.4749999999999,78.62,-77.167,-265.962,284.038,284.038,manual,0.457979672136668,0.58,1,0,vv_cutoff_outlier;gross_outlier,60.069,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_i'yo'i'yu'i'yeo'wi.wav,i yeo,iyoiyuiyeowi,i yeo,0,510,b1ec19082d1c3ce0,b1ec19082d1c3ce0:510,korean|cvvc|kii_kor_cvvc|iyoiyuiyeowi|i yeo|0|2,KII_kor_CVVC | _i'yo'i'yu'i'yeo'wi.wav | i yeo | i yeo | occ=0 | row=2,3914.29,4294.31,mel_candidate,korean,cvvc,vv,vv,2.0,0.6666666666666666,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3217828335255227,0.4834271419637273,520.0,0.0,0.0,8000.0,3914.29,295.82,4294.31,169.36,158.48,126.45999999999998,84.19999999999999,0.9357581483230986,4000.0,4440.0,440.0,4000.0,4440.0,440.0,1950.0,5770.0,3820.0,0.0,0.0,4000.0,-85.71000000000004,83.65000000000009,145.6900000000005,0.5784568786994392,0.5536080665144905,0.6220543372999967,0.0328880723522048,-0.0545090386509008,0.5536080665144905,128.7771201814057,-27.65180435946692,-28.00483568607337,0.0,1.0,1.0,0.0102069747660901,0.0051301818999758,other,unknown,0.0,1.0,none,yeo,mid,vv,0.0,vv,vv,171.38,162.34,3181.71,4641.54,3562.82,4981.38,0.5564610724853281,1.0,1.0,0.0,1.0,3371.429,0.0,unknown,-27.65180435946692,-28.00483568607337,0.5784568786994392,0.0,0.0,0.0,0.0,0.0,0.0,3914.29,4294.31,4005.895691609977,4005.895691609977,4225.396825396825,77.75430839002274,0.0,0.5881433691021306,0.0,0.0,0.5814490153207729,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,4193.287,375.0,-583.333,250.0,83.333,278.9970000000003,79.18,482.3100000000004,80.63999999999999,-75.14699999999999,-193.28700000000023,246.7129999999997,246.7129999999997,manual,0.2636395433692624,0.58,1,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,32.05014999999999,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_i'yo'i'yu'i'yeo'wi.wav,eo wi,iyoiyuiyeowi,eo wi,0,511,b1ec19082d1c3ce0,b1ec19082d1c3ce0:511,korean|cvvc|kii_kor_cvvc|iyoiyuiyeowi|eo wi|0|3,KII_kor_CVVC | _i'yo'i'yu'i'yeo'wi.wav | eo wi | eo wi | occ=0 | row=3,4552.625850340136,4981.38,mel_candidate,korean,cvvc,vv,vv,3.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3217828335255227,0.4834271419637273,520.0,0.0,1.0,8000.0,4641.54,300.19,4981.38,162.34,151.46,137.85,39.64999999999998,0.9329801650856228,4450.0,4830.0,380.0,4450.0,4830.0,380.0,1950.0,5770.0,3820.0,0.0,0.0,4450.0,191.54,353.8800000000001,-151.3800000000001,0.8581654902643002,0.5324816949075369,1.0,0.0,0.0,0.5324816949075369,32.6271655328801,-23.5239167600453,-28.08616596848151,0.0,1.0,1.0,0.0289197618372554,0.0135987571907785,other,unknown,0.0,1.0,none,wi,tail,vv,0.0,vv,,169.36,0.0,3914.29,0.0,4294.31,0.0,0.4358165490264301,1.0,1.0,0.0,1.0,3420.846,0.0,unknown,-23.5239167600453,-28.08616596848151,0.8581654902643002,0.0,0.4318181818181818,0.0,0.0,0.0,0.0,4552.625850340136,4981.38,4724.263038548753,4724.263038548753,4853.9682539682535,79.61696145124733,0.0,1.0,1.0,0.0,0.6509530075960324,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,4731.098,375.0,-583.333,250.0,83.333,89.55799999999999,74.81,333.0509999999995,87.66,-68.12700000000001,-281.098,98.90200000000004,98.90200000000004,manual,0.4608954648512243,0.485,0,0,vv_cutoff_outlier;gross_outlier,59.5221,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'a'l'e'l'i'l.wav,l a,lalelil,l a,0,706,b1ec19082d1c3ce0,b1ec19082d1c3ce0:706,korean|cvvc|kii_kor_cvvc|lalelil|l a|0|1,KII_kor_CVVC | _l'a'l'e'l'i'l.wav | l a | l a | occ=0 | row=1,3324.7,3696.98,mel_candidate,korean,cvvc,vv,vv,1.0,0.1666666666666666,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,2.0,-0.2857142857142857,0.3499672143614869,0.5040650406504065,936.6666666666666,0.0,0.0,8000.0,3324.7,294.67,3696.98,189.82,182.44,104.85000000000002,77.60999999999996,0.9611210620587926,3460.0,3970.0,510.0,3460.0,3970.0,510.0,2440.0,5910.0,3470.0,0.0,0.0,3460.0,-135.30000000000018,54.51999999999998,273.02000000000044,0.998069447414503,0.9763472529675826,1.0,0.0,0.0,0.9763472529675826,100.15460317460293,-25.596135926711018,-25.85783803852063,0.0,1.0,1.0,0.0232492203005387,0.0018992094108331,sonorant,voiced,0.0,0.0,none,a,mid,vv,1.0,cv_head,vc,43.59,172.48,2478.0,3868.76,2775.01,4122.88,0.5901146370491428,1.0,0.0,0.0,1.0,2946.47,0.0,unknown,-25.596135926711018,-25.85783803852063,0.998069447414503,0.0,0.0,0.0,0.0,0.0,0.0,3324.7,3696.98,3437.18820861678,3442.1768707483,3656.689342403628,77.33179138321975,0.0,0.9981235973719365,0.0,0.0,0.9997445068577756,0.0,0.0,0.0,0.0,0.0,0.0,2187.906,375.0,-583.333,250.0,83.333,-1136.794,80.32999999999998,-925.7409999999996,60.18000000000001,-99.107,1272.094,1782.094,1782.094,manual,0.2173719222531108,0.0,0,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,26.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'a'l'e'l'i'l.wav,l e,lalelil,l e,0,708,b1ec19082d1c3ce0,b1ec19082d1c3ce0:708,korean|cvvc|kii_kor_cvvc|lalelil|l e|0|3,KII_kor_CVVC | _l'a'l'e'l'i'l.wav | l e | l e | occ=0 | row=3,3921.96,4278.13,mel_candidate,korean,cvvc,vv,vv,3.0,0.5,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,2.0,-0.2857142857142857,0.3499672143614869,0.5040650406504065,936.6666666666666,0.0,0.0,8000.0,3921.96,278.18,4278.13,171.87,164.49,106.31,77.99000000000001,0.9570605690347356,4030.000000000001,5830.0,1799.9999999999995,4030.000000000001,5830.0,1799.9999999999995,2440.0,5910.0,3470.0,0.0,0.0,4030.000000000001,-108.04000000000042,63.82999999999947,1551.87,0.6748568028983263,0.5815659222773127,0.7976390139614419,-0.0159149202789815,-0.0906332381967033,0.5815659222773127,32.77852607709792,-26.57931154120072,-28.996831876837103,0.0,1.0,1.0,0.0198468953785086,0.0068102430763566,sonorant,voiced,0.0,0.0,none,e,mid,vv,1.0,vc,vc,172.48,169.37,3868.76,5721.13,4122.88,5962.95,0.5564472187513715,1.0,0.0,0.0,1.0,1659.1960000000004,0.0,unknown,-26.57931154120072,-28.996831876837103,0.6748568028983263,0.0,0.0,0.0,0.0,0.0,0.0,3921.96,4278.13,4015.873015873016,4015.873015873016,4235.374149659864,77.95698412698403,0.0,0.7700551848806293,0.0,0.0,0.5969003485971821,0.0,0.0,0.0,0.0,0.0,0.0,3205.673,375.0,-583.333,250.0,83.333,-716.2870000000003,96.82,-489.12400000000025,78.13,-81.15700000000001,824.3270000000007,2624.327,2624.327,manual,0.2138705107501426,0.0,0,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,26.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'a'l'e'l'i'l.wav,l i,lalelil,l i,0,710,b1ec19082d1c3ce0,b1ec19082d1c3ce0:710,korean|cvvc|kii_kor_cvvc|lalelil|l i|0|5,KII_kor_CVVC | _l'a'l'e'l'i'l.wav | l i | l i | occ=0 | row=5,4006.75,4342.21,mel_candidate,korean,cvvc,vv,vv,5.0,0.8333333333333334,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,2.0,-0.2857142857142857,0.3499672143614869,0.5040650406504065,936.6666666666666,0.0,0.0,8000.0,4006.75,297.86,4342.21,187.49,180.11,110.37,37.599999999999966,0.9606379006880368,4030.000000000001,5830.0,1799.9999999999995,4030.000000000001,5830.0,1799.9999999999995,2440.0,5910.0,3470.0,0.0,0.0,4030.000000000001,-23.25000000000045,164.23999999999933,1487.79,0.6013801441624392,0.5374791805009121,0.67331771487854,-0.0477365739548305,-0.0238907468315214,0.5374791805009121,7.062607709750409,-28.554860682084296,-29.20173143197281,0.0,1.0,1.0,0.0201304224553444,0.006229089570052,sonorant,voiced,0.0,0.0,none,i,mid,vv,1.0,vc,vc,169.37,172.8,5721.13,5909.67,5962.95,6151.79,0.7707149374931652,1.0,0.0,0.0,1.0,1667.6750000000004,0.0,unknown,-28.554860682084296,-29.20173143197281,0.6013801441624392,0.0,0.0,0.0,0.0,0.0,0.0,4006.75,4342.21,4115.646258503401,4115.646258503401,4335.14739229025,78.59374149659834,0.0,0.6393367780350803,0.0,0.0,0.5632852269744076,0.0,0.0,0.0,0.0,0.0,0.0,4176.304,375.0,-583.333,250.0,83.333,169.5540000000001,77.13999999999999,417.4269999999997,62.50999999999999,-96.77700000000002,-146.30399999999963,1653.696,1653.696,manual,0.3408097883963991,0.0,0,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,37.5223,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'eu'l'yu'l'yeo.wav,l eu,leulyulyeo,l eu,0,712,b1ec19082d1c3ce0,b1ec19082d1c3ce0:712,korean|cvvc|kii_kor_cvvc|leulyulyeo|l eu|0|0,KII_kor_CVVC | _l'eu'l'yu'l'yeo.wav | l eu | l eu | occ=0 | row=0,1997.03,2372.64,mel_candidate,korean,cvvc,vv,vv,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,2.0,-0.25,0.3227211358318714,0.4140087554721701,1370.0,1.0,0.0,8000.0,1997.03,291.41,2372.64,189.49,178.61,101.92000000000002,84.19999999999999,0.9425827220433796,2080.0,4010.0,1930.0,2080.0,4010.0,1930.0,1960.0,5240.0,3280.0,0.0,0.0,2080.0,-82.97000000000003,106.51999999999998,1637.36,0.7502192358480435,0.7292430991631227,0.7775403813941497,-0.0227493519968633,-0.0004360473607358,0.7292430991631227,132.73070294784566,-27.52373974483916,-27.75586890287785,0.0,1.0,1.0,0.0198468953785086,0.0049271078298759,sonorant,voiced,0.0,0.0,none,eu,head,vv,1.0,,vc,0.0,162.91,0.0,4236.28,0.0,4480.69,0.5559065389694198,1.0,0.0,0.0,1.0,1341.703,0.0,unknown,-27.52373974483916,-27.75586890287785,0.7502192358480435,0.0,0.0,0.0,0.0,0.0,0.0,1997.03,2372.64,2110.204081632653,2110.204081632653,2329.705215419501,76.31591836734697,0.0,0.7470414087767352,0.0,0.0,0.7505216822193392,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,2231.863,375.0,-583.333,250.0,83.333,234.83299999999983,83.58999999999997,442.556,60.50999999999999,-95.27700000000002,-151.86299999999983,1778.1370000000002,1778.1370000000002,manual,0.2817278631172121,0.58,1,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,34.25835000000001,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'eu'l'yu'l'yeo.wav,l yu,leulyulyeo,l yu,0,714,b1ec19082d1c3ce0,b1ec19082d1c3ce0:714,korean|cvvc|kii_kor_cvvc|leulyulyeo|l yu|0|2,KII_kor_CVVC | _l'eu'l'yu'l'yeo.wav | l yu | l yu | occ=0 | row=2,3355.12,3730.57,mel_candidate,korean,cvvc,vv,vv,2.0,0.6666666666666666,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,2.0,-0.25,0.3227211358318714,0.4140087554721701,1370.0,0.0,0.0,8000.0,3355.12,291.25,3730.57,179.59,168.71,111.66,84.19999999999999,0.9394175622250682,2080.0,4010.0,1930.0,2080.0,4010.0,1930.0,1960.0,5240.0,3280.0,0.0,0.0,2080.0,1275.12,1454.71,279.4300000000003,0.734028161436194,0.6698371394170258,0.7777140273293106,0.0166804928449453,0.0595696799209571,0.6698371394170258,233.51784580498816,-25.933788919138763,-27.278891094884727,0.0,1.0,1.0,0.0195633683016728,0.0040955277958744,sonorant,voiced,0.0,1.0,none,yu,mid,vv,1.0,vc,vv,162.91,169.16,4236.28,4412.93,4480.69,4766.77,0.4234028161436195,1.0,1.0,0.0,1.0,1222.488,0.0,unknown,-25.933788919138763,-27.278891094884727,0.734028161436194,0.0,0.0,0.0,0.0,0.0,0.0,3355.12,3730.57,3457.1428571428573,3457.1428571428573,3676.643990929705,77.5671428571427,0.0,0.6942235471563631,0.0,0.0,0.7666408720334493,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,3263.155,375.0,-583.333,250.0,83.333,-91.96499999999968,83.75,115.91800000000056,70.41,-85.37700000000001,-1183.1550000000002,746.8449999999998,746.8449999999998,manual,0.7339839784601183,0.58,1,1,,95.40175000000002,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'eu'l'yu'l'yeo.wav,l yeo,leulyulyeo,l yeo,0,715,b1ec19082d1c3ce0,b1ec19082d1c3ce0:715,korean|cvvc|kii_kor_cvvc|leulyulyeo|l yeo|0|3,KII_kor_CVVC | _l'eu'l'yu'l'yeo.wav | l yeo | l yeo | occ=0 | row=3,4457.841269841269,4766.77,mel_candidate,korean,cvvc,vv,vv,3.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,2.0,-0.25,0.3227211358318714,0.4140087554721701,1370.0,0.0,1.0,8000.0,4412.93,306.66,4766.77,169.16,158.28,137.50000000000003,47.17999999999995,0.935682194372192,4430.0,5240.0,810.0,4430.0,5240.0,810.0,1960.0,5240.0,3280.0,0.0,0.0,4430.0,-17.06999999999971,152.09000000000017,0.0,1.0,1.0,1.0,0.0,0.0,1.0,222.09879818594163,-24.804389992999013,-25.535240552826508,0.0,1.0,1.0,0.0292032889140912,0.0,sonorant,voiced,0.0,1.0,none,yeo,tail,vv,1.0,vv,,179.59,0.0,3355.12,0.0,3730.57,0.0,0.834346153846155,1.0,1.0,0.0,1.0,2468.293,0.0,unknown,-24.804389992999013,-25.535240552826508,1.0,0.0,0.9111111111111112,0.0,0.0,0.0,0.0,4457.841269841269,4766.77,4514.739229024944,4514.739229024944,4579.591836734694,67.35077097505655,0.0,1.0,0.8,0.0,1.0,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,4206.8,375.0,-583.333,250.0,83.333,-206.1300000000001,68.33999999999997,23.36299999999937,80.84,-74.947,223.19999999999985,1033.1999999999998,559.9700000000003,manual,0.6694297839230772,0.3795555555555555,0,0,vv_offset_outlier,71.6935,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'l'weo.wav,l weo,llweo,l weo,0,717,b1ec19082d1c3ce0,b1ec19082d1c3ce0:717,korean|cvvc|kii_kor_cvvc|llweo|l weo|0|1,KII_kor_CVVC | _l'l'weo.wav | l weo | l weo | occ=0 | row=1,2668.57,3091.65,mel_candidate,korean,cvvc,vv,vv,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0,-0.5,0.2299151321476354,0.2926829268292683,640.0000000000001,0.0,1.0,8000.0,2668.57,338.88,3091.65,229.24,218.36,109.64,84.19999999999999,0.9525388239399756,2870.0,4120.0,1250.0,2870.0,4120.0,1250.0,1970.0,4120.0,2150.0,0.0,0.0,2870.0,-201.42999999999984,27.8100000000004,0.0,0.8554675712602355,0.5568946380901496,1.0,0.0364664996265352,0.2699382788463305,0.5568946380901496,213.19195011337888,-25.4198342285649,-29.70133865475079,0.0,1.0,1.0,0.0201304224553444,0.0107449806267566,sonorant,voiced,0.0,1.0,none,weo,tail,vv,1.0,vc,,202.06,0.0,3896.64,0.0,4187.139999999999,0.0,0.6785852186644836,1.0,1.0,0.0,1.0,879.857,0.0,unknown,-25.4198342285649,-29.70133865475079,0.8554675712602355,0.0,0.2553191489361702,0.0,0.0,0.0,0.0,2668.57,3091.65,2818.59410430839,3033.106575963719,3038.095238095238,79.21589569161051,0.0,0.6263711242493237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.1,375.0,-583.333,250.0,83.333,26.529999999999745,36.120000000000005,186.7829999999999,20.75999999999999,-135.02700000000002,174.9000000000001,1424.9,396.5500000000002,manual,0.7030163785517171,0.0,0,0,vv_cutoff_outlier,80.67350000000002,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
KII_kor_CVVC,_l'o'l'u'l'eo'l.wav,l o,loluleol,l o,0,718,b1ec19082d1c3ce0,b1ec19082d1c3ce0:718,korean|cvvc|kii_kor_cvvc|loluleol|l o|0|0,KII_kor_CVVC | _l'o'l'u'l'eo'l.wav | l o | l o | occ=0 | row=0,3588.97,3976.59,mel_candidate,korean,cvvc,vv,vv,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,4.0,-0.5,0.3670472884259309,0.4959349593495935,1016.6666666666669,1.0,0.0,8000.0,3588.97,303.42,3976.59,192.33,181.45,111.09,84.19999999999999,0.9434305620548016,1980.0,4970.0,2990.0,1980.0,4970.0,2990.0,1920.0,5820.0,3900.0,0.0,0.0,1980.0,1608.9699999999998,1801.2999999999995,993.4100000000004,0.7118421200758661,0.6695768981545821,0.7966142583028711,0.0042347097157618,0.0156957591674798,0.6695768981545821,210.15009070294764,-24.797097479094,-26.0864262173989,0.0,1.0,1.0,0.0198468953785086,0.0057074697242204,sonorant,voiced,0.0,0.0,none,o,head,vv,1.0,,vc,0.0,159.84,0.0,5487.07,0.0,5730.42,0.4211842120075867,1.0,0.0,0.0,1.0,749.1030000000001,0.0,unknown,-24.797097479094,-26.0864262173989,0.7118421200758661,0.0,0.0,0.0,0.0,0.0,0.0,3588.97,3976.59,3701.5873015873017,3701.5873015873017,3921.08843537415,79.71269841269805,0.0,0.6769570355410593,0.0,0.0,0.7717231368293191,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,2225.1,375.0,-583.333,250.0,83.333,-1363.87,71.57999999999998,-1168.1569999999997,57.66999999999999,-98.117,-245.0999999999999,2744.9,2744.9,manual,0.2,0.58,1,0,vv_offset_outlier;vv_cutoff_outlier;gross_outlier,26.0,,C:\Users\oyh57\SODAsoo1\Devs\UTAU_Auto_OTO_v3\Auto_OTO\ml_workspace\datasets\korean\dataset_korean_cvvc.csv
